"tweetId","title"
"498476536153255936","It's official. I'm a doctor!! Also official, I'm engaged!!! What a great weekend! #Callmedoctor #Isaidyes"
"498476469236928513","Hahaha, @Buzzfeed thinks I'm engaged http://t.co/z139gDWKv2 ... ha ha ... ha ... :')"
"498635896179404800","Damn I want Shailene to write a speech and announce it at my wedding"
"498635866747576320","When I get married someday all of the music at my wedding is going to be Migos. Gonna walk down the aisle with Fight Night playing"
"498635826453299201","I want to have @realjohngreen write my wedding vows."
"498635802608693249","RT @_Wedding_Porn: Someday, I hope someone catches this look at my wedding. http://t.co/zFjs65C4ss"
"498635699613356032","RT @espinsosatho: SHAILENE PLEASE SPEAK AT MY WEDDING HOLY SHIT"
"498635625168637952","They thought this was my wedding party. LOL."
"498635606654992384","SHAILENE PLEASE SPEAK AT MY WEDDING HOLY SHIT"
"498635571997073408","Lol I still been planning my wedding"
"498635563734290432","Having a argument with my sister about who will be my maid of honor in my wedding! She doesn't want to share the title with anybody else."
"498635545673994240","RT @haiikelsey: @Kay_Dee96 @BestTextMsgs I take that back, I totally wanna see you be the one to speak out at my wedding. :p just like we p…"
"498635532268998656","Just heard this on the radio. I sang this at my wedding.  I love this song. http://t.co/uPPUusGr4u"
"498635477097127936","Why don't I get a say in my wedding? #confused #weddingplanner"
"498635458663174144","Must have for my wedding idc idc idc http://t.co/LyeTPV3O4Q"
"498635426639659010","RT @fccxi_: “@GraiceElizabeth: Davido - Aye will definitely be played at my wedding 😭💞” foreaaaal!!😩💃💘"
"498635425385566208","I don't want dhol players at my wedding.... I want a DJ"
"498635318871195648","RT @NSav24: “@RoCountsOnKobe: Let's get married remix will be my wedding song...” *our 😉😝😘"
"498635282187845634","“@RoCountsOnKobe: Let's get married remix will be my wedding song...” *our 😉😝😘"
"498635204576432128","RT @RhysLikeFries: Is it ratchet that I want my wedding dance to be the shmoney dance 😂😂😂"
"498635203821461505","Fanning ur pussy ba? ""@miss_Andrey: @I_pissVodka ull be one of the people fanning me at my wedding im sure"""
"498635097583546368","RT @WeddingCatcher: I want a poofy wedding dress on my wedding day http://t.co/J6Gkiid1OO"
"498635094022557698","RT @Underchilde: In my wedding toast, I recommended the bride &amp; groom freeze the top tier of their wedding cake &amp; save it for when their di…"
"498635093968424961","RT @GraiceElizabeth: Davido - Aye will definitely be played at my wedding 😭💞"
"498634829555306496","“@GraiceElizabeth: Davido - Aye will definitely be played at my wedding 😭💞” foreaaaal!!😩💃💘"
"498634819149246464","“@_Wedding_Porn: Someday, I hope someone catches this look at my wedding. http://t.co/PNvaP4xEr6”"
"498634807593930753","I've already planned my wedding on Pinterest. Yet, I am single. Not even mad."
"498634769786474497","TPOSE DANCE AT MY WEDDING"
"498634768271962113","Flower girl for my wedding will be @Vetraa_"
"498634752900235264","RT @vicksxo_: my wedding song 💓😊"
"498634752547885058","RT @Uglypeopleunite: me on my wedding day: you still like me right"
"498634706435719168","My wedding was a week ago... Da fack 😕"
"498634671664947200","Davido - Aye will definitely be played at my wedding 😭💞"
"498634649640632321","RT @Gifty_Presenter: OIIII my wedding song 
Davido - aye ❤️ #AfrobeatsWithAfroB"
"498634642573254656","RT @Capt_Morgan48: I will die before I allow my wedding to have its own hashtag"
"498634630787252225","Gotta make enough money in life to have Kanye preform Bound 2 at my wedding..love him."
"498634628274860034","RT @mindykaling: ""@Scholastic: Another #hungergames fan uncovered! RT @mindykaling: I need a Peeta Mellark"" Yes. Can Cinna style my wedding…"
"498634614119096322","Or the ignorant asses who think I'm another statistic (black girl who got knocked up/single mom) because I don't wear my wedding ring and/or"
"498634592975585280","Is it my thanksgiving? My birthday? Christmas? My wedding day? No? Then I'm not interested."
"498634469968859136","RT @Geanina_26K: I want my wedding dress made out of divorce papers."
"498634467682971648","I'm Planning Kk Baby Shower &amp; She Planning My Wedding 😊👌"
"498634442026393600","v. 3005 will hands down be my fav song ever, i'm playing it at my wedding."
"498634433269092352","currently planning my wedding with Rory"
"498634372405538816","@_HeGotGame32 lol she's singing this at my wedding."
"498634361714253824","RT @louteasdale: I've done a tutorial, How to do my wedding hair 👍 http://t.co/BdHj3mZOIR"
"498634354130964480","@I_pissVodka ull be one of the people fanning me at my wedding im sure"
"498634319779627008","My wedding song #AfrobeatWithAfroB"
"498634317569224705","Getting my wedding on with the little brother! http://t.co/Y8nG1jg2Kr"
"498634268193849344","@Klavenda hurry up and get in so you can make my wedding"
"498634189877833728","RT @WeddingPornx: Someday, I hope someone catches this look at my wedding. 💜 http://t.co/2od29Mufrn"
"498634163462111232","@TommmBeach @FunnyVines play this at my wedding"
"498634045992222721","RT @StarraAngelle: “@WeddingCatcher: I want a poofy wedding dress on my wedding day http://t.co/tJchuGhhd9”@JKatAngel ❤"
"498634036634738688","This song WILL BE in my wedding !"
"498634005089370112","RT @reIatabIe: Someday, I hope someone catches this look at my wedding. http://t.co/wvIk92iI5C"
"498633999586426881","OIIII my wedding song 
Davido - aye ❤️ #AfrobeatsWithAfroB"
"498633942585839616","Can I go ahead and plan my wedding on pinterest orrrr is that too weird"
"498633933379342336","my wedding song 💓😊"
"498633920246984706","lauren refuses to go to my wedding because she thinks I'm going to marry someone ugly 👌"
"498633863665438721","My Wedding Photos #3  http://t.co/EM7LOGkHSh  #jenell #naturalhair #KCCM"
"498633810163302400","RT @Kirkpatrick_29: @drew_hall23 You swag hound, you...... Congrats brother! I'm so happy for you! Don't forget my wedding invitation!!! Lol"
"498633603316998145","Having like 5 cakes at my wedding. 
Strawberry, butter pecan, white, blueberry, and coconut. 😋🍰"
"498633595469447168","RT @SicilianInHeels: Gotta hear International Player's Anthem at my wedding or the marriage ain't legal."
"498633594240503809","RT @bellesandbellas: On my wedding day a slideshow will appear with pics of me from this summer on @Jonnisem @Rachel_axl @Camilliye &amp; @_The…"
"498633574120435712","Found someone to sing at my wedding 🙌 whenever it is..."
"498633570789777408","the ppl that RT'd that are the tru MVPS and will be invited to my wedding"
"498633543543558144","I need to incorporate @staindmusic into my #wedding, but where?? First dance is taken. Maybe as I walk down the aisle? Decisions, decisions"
"498633520945053696","@drew_hall23 You swag hound, you...... Congrats brother! I'm so happy for you! Don't forget my wedding invitation!!! Lol"
"498633453886525440","😩 Sing at my wedding please 😍 https://t.co/X5aTHvY7Gb"
"498635939523330049","RT @ChiOmega_WVU: Congratulations to our wonderful sister @hairy_mairy on getting engaged today!!!  We're so happy for you!  💍💏🎀"
"498635724225515520","RT @raetothewyn: Oh em gee. We're grown ups. @christieepaige &amp;I married, Keaton is pregnant and now @beachnerbum is engaged!! Eee #love #ha…"
"498635652053757953","My sister just got engaged! And I am so happy for them. 💕"
"498635610081726464","Oh em gee. We're grown ups. @christieepaige &amp;I married, Keaton is pregnant and now @beachnerbum is engaged!! Eee #love #happy #congrats"
"498634912656683012","To be happy with your partner, you need to be deeply engaged with each other AND deeply engaged with yourself. http://t.co/kzVkXgVgwR"
"498632933821796353","the migraine and i are very happy together. we're getting engaged. you'll all be recieveing the wedding invitations any day now, i expect"
"498632903468007426","Lmao people think I'm stupid for getting engaged at 18, but I found the person I wanna spend the rest of my life with. Be happy for me."
"498631554042957824","Photo: larahorrendoushaddockiii: YOOOO I GOT ENGAGED GUYS!!!! OH MY GOSH IM SO HAPPY FOR YOU! THE WORLD... http://t.co/alEobIePVw"
"498631074382352384","RT @IsabelCisterna: Just the thought of the upcoming municipal elections makes me happy. The possibility of having some new caring  &amp; engag…"
"498630990487511041","my friend Brenda just got engaged, I'm so happy for her 💍"
"498629772881436673","RT @kaleighshannon_: Still so happy for my best friend!!! She's engaged!!! Congrats guys, love y'all! @braideehamm @timhicks_470 http://t.c…"
"498629269635858433","My sister just got engaged!!! So happy for her and my future brother in-law, Harri 😍 💍💞 http://t.co/V9ZDNa2aTT"
"498628542964330496","RT @morgan_branttt: So excited and happy that my sis @dwarner93 got engaged!!!👰💍💎💑 congrats to you and @natelawler6 😘 love you so much! ❤️"
"498627856357134337","It's my grandmas birthday so I sang to her ""happy birthday to you, you're not 102, I hope you live to that age, so you can see me engaged""☺️"
"498627851831488512","My very best friend is engaged and I couldn't be more happy for her!!! I love you @KayDavie10!!!! 😘😁☺️👰💍💎"
"498627560591208448","My friend just got engaged yesterday. Happy for the dude. Known him since Sophomore year."
"498627125004750849","Why is it that all I'm seeing in on my news feed today is either weddings, someone getting engaged, or happy couples!? #goaway"
"498625805115604992","RT @heymeg_HAN: Everyone's getting married or engaged and I'm just over here being really happy for them!"
"498625609325875201","@queencareslays  i noticed it after they got engaged she was all about him... I'm worried I'm happy for her but I hope she don't stop workin"
"498623996691091456","Comment: ""If you knew anything at all, if you were the least bit engaged or…"" — Libertarian Soldier http://t.co/wpQmysVGz4 #p2 #tcot"
"498623804919525376","Can't believe that my cousin is engaged! The wedding is a few years away but I am happy as long as he is happy 💙"
"498623522756104193","Congratulations to our wonderful sister @hairy_mairy on getting engaged today!!!  We're so happy for you!  💍💏🎀"
"498622059463708672","yayy so happy for my dad for just getting engaged😻💍"
"498621883818844160","@ChristineOnNews hello Christine happy sunday gorgeous wow engaged so happy for you"
"498621144678010880","Everyone's getting married or engaged and I'm just over here being really happy for them!"
"498615198278619136","I know I should be happy for my brother getting engaged but I know my brother and this just isn't him..."
"498614823253729280","Oh my gosh my best friends are engaged!! So happy for you @kgkoel ❤️😊🙌"
"498614809920028672","My cousin Patrick got engaged to his girlfriend tonight &amp; I'm happy about it but pure gutted am no the only lassy in his life anymore 😂😂😂"
"498613276129771520","Another friend engaged, another happy person. Congrats."
"498612842942459904","RT @roachyroach_: Sooo ... everybody i kno engaged happy for some but some of yall .... just na it cant be lmao who u puttin on for"
"498612318901907458","So happy Den Den and Lynder are finally officially engaged 😊😊"
"498612197560705024","My heart is so filled with joy. So happy two very special people in my life who've become engaged 👰💑💍"
"498610981816532992","My coworker JB Fresh got engaged! I'm so happy for him!!!!"
"498609205704552448","Sooo ... everybody i kno engaged happy for some but some of yall .... just na it cant be lmao who u puttin on for"
"498609200436875264","Yeah you are!!!! My sister is ENGAGED!!!!!! So happy for two of the weirdest people I know!! Can't… http://t.co/AKXznT0nYd"
"498607321799720960","I am so soft.. My best friend got engaged &amp; I cried, like harder than I should have. I'm so happy! LOL 😩"
"498605451022704640","So one of my KMSS sisters got engaged over the weekend and I'm sitting here watching Dr Phil. But SO HAPPY FOR HER OMG"
"498600930359930881","RT @Cody_Carroll37: Congrats do my BFF @DGE_DrinksOnMe for getting engaged today to @ChanelleSpaldin happy for you guys!"
"498599821532352515","RT @sexuallylester: This girl who im friends with on facebook got engaged to her girlfriend recently and i am so happy for them"
"498599142214479873","Can't believe my sister got engaged on her 23rd birthday. So happy that you're so happy 😘 http://t.co/yDSNxkVuaJ"
"498599121305866241","@joana_pot gud morning guy i'm so happy na engaged with marian at dingdong tear of joy na ako #congrat #dongyan we love you #happybdaymarian"
"498597604322988032","So excited and happy that my sis @dwarner93 got engaged!!!👰💍💎💑 congrats to you and @natelawler6 😘 love you so much! ❤️"
"498596809493979136","On a serious note, congrats to all those who recently got engaged or married..I'm really happy for you &amp; I hope to be in your shoes someday!"
"498596671383932928","http://t.co/pzugmN1Z2d ☆
literally so so happy
I can't even explain how fucking happy i am

im engaged to my do... http://t.co/vTLfiQn1MF"
"498595401180938240","Our middle part is ENGAGED! SOO happy and excited for her!!!!...also so happy to not have to keep this… http://t.co/4fjsZoyc84"
"498594933188460545","Congrats do my BFF @DGE_DrinksOnMe for getting engaged today to @ChanelleSpaldin happy for you guys!"
"498593056841822208","no im fine, im totally cool with the fact that 4 of my cousins (ages 19-24) are engaged to hotties. im not jealous at all, im happy for them"
"498592729384124418","My best friend got engaged this weekend. I am so happy even though I feel incredibly unwell at the same time! #engagement"
"498592313657266176","My fav cousin is engaged and I've never been so happy in my life 😍 http://t.co/MhbFDohe87"
"498591722004566016","We're hiring! We're looking for a motivated, engaged &amp; happy Crew Member for our Kitchen! #yql Send resume pluu@umamishop.fr or drop by!"
"498591087079202816","My best friend just got engaged! So so happy for her &amp; her Mr. Wedding time :D #iloveweddings"
"498591018393288704","RT @bootytraplord: i'm happy for everyone getting engaged. it's good that you've found someone who you want to spend the rest of your life …"
"498589886845579264","Loved @E4Chelsea tonight soooo happy it's back! But what has mytton been up to??? Hmmm. Nyc is the best cos I got engaged there 😀 #MiCNYC"
"498589584272662531","My little bro got engaged! I'm so happy and proud of him man!!! 😭😭"
"498588807181393920","So happy for my sister.! Shes finally engaged and soon to be married😊❤️💍 http://t.co/yzKCjiJjUr"
"498586323142578177","RT @Reece_Mead: @CharCurling still so happy I engaged in conversation over an ice cold pint with deano and nana curling yesterday!"
"498583782224826369","RT @CamilleLbaz: #tb to when I got engaged to this amazing guy! 3 years later I'm still happy I said yes! #besthusband… http://t.co/uXI6GCV…"
"498583260545687552","4 rules to be happy w/women
1- don't get her pregnant
2-don't get engaged
3-don't get married
4-if all failed get a great lawyer on ur side"
"498582446695538688","So happy for my uncle! He finally proposed and is now engaged!! ❤️😊 #familyweddingtime"
"498581696418021377","Another one of my cousins got engaged!! 💘💍 I'm so happy for her!😁"
"498581064919834625","Seeing everyone getting engaged and married makes me so happy ☺️❤️💍"
"498580342089850880","Lol, believe it or not, she is engaged..... 😉😛😘😚😗 so happy for my dear friend. I think I'm more… http://t.co/MtT0lM6ktF"
"498580214130434048","My fave Filipino ship just got engaged 😭😭 I'm sooooo happy 💕 http://t.co/Mculxavpva"
"498579083400609793","@CharCurling still so happy I engaged in conversation over an ice cold pint with deano and nana curling yesterday!"
"498578826578763776","RT @acewelb: Got engaged to this beautiful girl tonight @00_ac Thank you for saying yes. I'm so happy http://t.co/IGTO0xN8Sx"
"498578065384288256","This girl who im friends with on facebook got engaged to her girlfriend recently and i am so happy for them"
"498577438847156224","i'm happy for everyone getting engaged. it's good that you've found someone who you want to spend the rest of your life with. i feel that."
"498574621399326720","My mom just got engaged today and I honestly couldn't be anymore happy for her. 😭💕💍"
"498572859804250112","So excited and overly happy! ahhhh 💍☺️ #engaged 9.8.14 #hillvalley http://t.co/eCPehJB6gm"
"498571489549897728","5 Inexpensive Ways to Keep Employees Happy http://t.co/V9wQWaku0A"
"498571489373732864","5 Inexpensive Ways to Keep Employees Happy http://t.co/t3JmkQVZoR"
"498571489046581248","5 Inexpensive Ways to Keep Employees Happy http://t.co/qDYkfENxdJ"
"498571488732004352","5 Inexpensive Ways to Keep Employees Happy http://t.co/5BLrDOvXf9"
"498570702807924736","My Mama Buddha is engaged!! So crazy but I'm happy for her :) 💗💍"
"498566380992491520","I am surrounded by engaged people, and it's as annoying as crap. Stop being so happy!"
"498566019238334464","These two crazies are engaged! I'm so happy for you both. I can't wait to have another SIL! Love you! http://t.co/kVWsMbB4UJ"
"498564395614498816","Ahhhhhhh my boss is finally engaged! So happy for her 😍😭 and her ring is gorgeous!"
"498562630538522624","A huge and happy shoutout to my sister and Tyler getting engaged. Can't wait to celebrate your… http://t.co/MUGGRybpx6"
"498561350537605122","MY BROTHER JOHN GOT ENGAGED IM SO HAPPY 😊🎉"
"498559203209134080","My gorgeous college roommate / BFF is engaged!!! So happy for her and her fiancé. &lt;3 http://t.co/dmfLRRxoI3"
"498558537719877632","My girl @theraygirl is engaged!!! So happy for the both of you :) may God bless your future together! @TheVosMan #myfaves"
"498557925099458560","RT @KcLorincz: My sister is engaged!? So fucking happy!"
"498635465789304832","I think it's national ""hey, I went to St.Croix &amp; I just got engaged"" month"
"498634819438649344","3 people got engaged this weekend 😩😣"
"498634351895011329","@ShortBossyOswin A few times.. Accidentally got engaged to Marilyn Monroe once."
"498634315073593344","Lititz, PA shocker this is where we got engaged http://t.co/4W98uUa4jH via @WSJ"
"498634113297809409","@RussellOliveiro They got engaged at the end of season 7 dey"
"498633795755851778","My best friend in the entire world just got engaged. I Love you man. If you love her I love her!… http://t.co/Oei4wCnPb8"
"498633760485949442","RT @megejohns: @KVask_13 I died a little inside when he got engaged, now I have hope..I just need him to find me! 😂"
"498633686833582080","Hell yeah my cousin just got engaged which means I get to attend another wedding 🎉🎉🎉🎉🎉"
"498633615157501953","@KVask_13 I died a little inside when he got engaged, now I have hope..I just need him to find me! 😂"
"498633256493793280","RT @Salon: The kiss that ended my engagement: ""I got engaged... and then I got a crush. On a woman."" http://t.co/pW0oMPNX7O"
"498633170804146176","@AlexPetakas @DrewOlsonMKE @BrianHagel somewhere Tiger just got engaged, sent out invites, than canceled the wedding #@McIlroyRorydomination"
"498633165268090881","@chekinsl07 yeaaaahhh! they got engaged in May!"
"498632893431037955","RT @hanafahmy98: @sajalrubaiey I had a dream that you got engaged and ur fam didn't tell anyone till a year later"
"498632839877783552","@sajalrubaiey I had a dream that you got engaged and ur fam didn't tell anyone till a year later"
"498632235591819264","Rory didn't win a single thing once he got engaged. Dude was nothing. Post-breakup, he can't lose. I Been saying it for years, girls suck."
"498631846666985472","RT @MsUnique221: I can't take you serious if you got engaged today and getting married Tuesday.......😐😐😐😴🙋"
"498631829432188929","first thought when y’all got engaged was to post a pic and forgot to say yes huh?"
"498631652185481216","The acrobats at the renaissance faire got engaged during their show...it was sickly cute"
"498631610640896000","RT @toshamack_ent: Wait lmao RT @MsUnique221: I can’t take you serious if you got engaged today and getting married Tuesday…….😐😐😐😴🙋"
"498631575777869824","My super idol got engaged with my super idol @iamdongdantes #dongyan 😍😍💍💍👫💑💏 http://t.co/uW3kY2qQ1c"
"498631294872334338","Wait lmao RT @MsUnique221: I can’t take you serious if you got engaged today and getting married Tuesday…….😐😐😐😴🙋"
"498631173233704961","I can't take you serious if you got engaged today and getting married Tuesday.......😐😐😐😴🙋"
"498631125112467457","RT @usweekly: True Blood's Jim Parrack got engaged to Leven Rambin two months after splitting from his wife: http://t.co/Ig0fjliMvu http://…"
"498630545900072960","In other news, another one of my classmates got engaged today."
"498630430124675074","I just watched a movie about how a couple got engaged for 5 freaking years then they split up and got back to each other an year later."
"498630057628532736","RT @austinjrandall: AHHHHHHH MY COUSIN GOT ENGAGED TONIGHTkjsjKSIa k@wkwLOMG 💍😍😭😍❤️💍😍 http://t.co/RbRRaUlQIj"
"498629513706631168","MY COUSIN JUST GOT ENGAGED😍😍😍😍😍😍😍😍"
"498629402524401664","I thought I was single...then 4 people I know got engaged this weekend. Now I'm just screwed. #toomuch #youcantevendrinkyet"
"498628745411182593","The couple that just walked into the Continental  just got engaged at Love Park. So cute. 💕  brings back memories of the best day of my life"
"498628577886498816","Im so lonely especially since some of my friends just got married and one just got engaged :/  makes me wish I had someone"
"498628548656369664","MY BROTHER AND HIS GIRLFRIEND JUST GOT ENGAGED 👫💏👰💍"
"498627863478693888","Hafiz got married, Shafiq got engaged. People sure are moving fast."
"498627555986259969","RT @YikYakApp: Oh look, someone else just got engaged!! Can I bring my cat as my plus one to your wedding in case I forget how single I am?…"
"498627168088637440","JUST GOT ENGAGED AND LOOKING FOR GREAT ENTERTAINMENT FOR YOUR WEDDING
RECEPTION THEN HERE IS A GREAT BAND WE ARE... http://t.co/Ba4Vkdiofv"
"498627167421734912","Sounds like @DHolla24 got engaged, i'll be sure to congratulate you Tuesday by ripping three own goals in on ya buddy"
"498627081656205312","My tia just got engaged, and wants to get married in December......"
"498626696128786432","im still crying over the couple that got engaged at the saturday hxh photoshoot it was sooooo cute"
"498626203989708800","my first-ever friend got engaged tonight. #youcare"
"498626052898713600","Found out my cousin just got engaged. Praying she doesn't ask me to be a bridesmaid."
"498625256161304577","Sister got engaged today and my first thoughts were OPEN BAR RECEPTION MOTHER FUCKER"
"498625207683133442","Oh yeah and finding out your brother just got engaged to the best girl ever. Congratulations @TheHeadPoncho and Christina Vargas."
"498625050535534592","My best friend got engaged this weekend, and I'm really sad I won't be around for all the wedding planning."
"498624808104390656","Kim got engaged yesterday and we are already planning the wedding lol"
"498624068245938176","RT @kaylinphillips7: sooo I had a dream last night that @gabbykellett got engaged😳"
"498623516942426116","sooo I had a dream last night that @gabbykellett got engaged😳"
"498623013299171328","Ik at least 3 people who got engaged this week. Am I missing something here?"
"498622835963604992","2 different ppl I know got engaged today 😭😭"
"498621724703744000","#DearSalonForum RT@Salon: The kiss that ended my engagement: ""I got engaged... and then I got a crush. On a woman."""
"498621178211094528","One of my cousins finally got engaged! YAS. I wanna meet this fiancé of his."
"498621108480786433","Today, one of my very best friends got engaged to the man of her dreams! I am beyond excited for them… http://t.co/Zhpoh9ZSvB"
"498621081893502977","The kiss that ended my engagement: ""I got engaged... and then I got a crush. On a woman."" http://t.co/pW0oMPNX7O"
"498621079280439297","The kiss that ended my engagement: ""I got engaged... and then I got a crush. On a woman."" http://t.co/OrTl8OEcuB"
"498621009247760386","I think its national get engaged day because several people got engaged today. #weird #whyistodaysospecial"
"498620991442931712","""@OfANobleKind: Truth or Dare? ... The last time I played that, Jeff got engaged.""
dare you to make Jason do something stupid to Percy bye"
"498620567772463105","Truth or Dare? ... The last time I played that, Jeff got engaged."
"498619999352025088","I think everyone got engaged this weekend. #ballandchain"
"498619638134366208","Four people just got engaged on fb within an hr of one another what is happening?!"
"498619126316011520","Sooo Max just got engaged and I'm just chillin here poopin with the door open, because I think it's still funny #SuperMature"
"498618586500714497","Huge congratulations to my roomie @Cambassador21 who just got engaged!!"
"498616686137053185","Zayn and Perrie got engaged almost a year ago wtf time flies"
"498616221840183296","I'm the age my mom was when she got engaged😳"
"498616005816778752","This day a year ago I got engaged this day this year I got broken up with"
"498615929173864448","RT @_BriTweets: @Josepingu69 @2cbruna that's what I'm saying . Orrr it could have been the day that they got engaged or married."
"498615884311957504","This couple got engaged and married 6 months later. Didnt kiss once for the whole 6 months. Only when he kissed the bride,! #TooCute"
"498615317816705024","One of my ex's just got engaged..... hmm... that's okay, I got a new laptop."
"498615174337941504","@MeandMB_4_life my friend loved him till he got engaged"
"498614956993282048","@clooney_clooney I got engaged in April, will wed in Villa Regina 09/26/14, married previously but finally found The One. Yay to You &amp; I."
"498614367840374784","This day got crazy man..my sister really got engaged 😳"
"498614343215636480","Such a cute day today💕christening and sister has got engaged💍💕"
"498614162625269761","Sister just got engaged... Oh boy, here comes the planning of the wedding #bridezilla"
"498614024775696384","Someone got engaged during the church service  😎👰💍 #coolestthingever"
"498613279896657921","Congratulations to my cousin who got engaged today 💍. #Cousin, #Family, #Cuz, #Fam, #Engagement,… http://t.co/zbMfEOGMx6"
"498612876102230017","My boy Serge got engaged. Whoa. Congrats to him &amp; his.."
"498612555573493761","Whutt?! She just got engaged yesterday? Totally didn't expect that. There goes my another longtime crush. 😰😅"
"498612456668033026","This lady at my job got engaged today it was so cute 💍👫"
"498612307669168128","an old friend got home from her mission Wednesday and got engaged today. #vomit #mormonprobs"
"498612280381435905","I just got engaged 🙊."
"498612171618918400","""Zayn WHO'S MUSLIM tweeted about palestine a few days ago""
""Muslim member of One Direction Zayn Malik got engaged""
 freaking ANNOYING"
"498612090354290688","The @AMCTheatres we got engaged in is now #AMCprime! So cool to go back 😍 #MovieTrailerProposal #ShareAMC #KC http://t.co/izeZ1KZEAC"
"498611443311595520","You knew this guy for a week and got engaged, don't be mad at me for being honest that you rushed and when shit gets bad you'll see"
"498610369506865152","why are people in my timeline saying zoe and alfie got engaged what"
"498609234071027713","@TooGooden16 @GetsThruBuckner I got engaged up there"
"498609182791434240","Today these beautiful beings got engaged! Many thanks to the friends and family that participated in… http://t.co/ykconuIMtg"
"498608036475584513","Everyone I went to high school with either had a baby, got married, got engaged, or moved in together and I'm over here like...
....
....
oh"
"498635441189691392","RT @Michael5SOS: *gets seen with someone of the opposite gender* *is now married to them with 3 kids and a dog named scrappy with only 3 le…"
"498634549551579137","RT @ibid78: I say potato, you say potato. We are now married in the state of Idaho."
"498628623625379841","@NaiveMk i think i should have link because by the Law were now married. DEAL WITH IT!"
"498627478035128321","RT @NoxiousGLHF: Hello,
I am Noxious, and I am now married to the awesome woman that has been sharing her life with me for five years now.
…"
"498618159461830656","I can't believe that a guy I dated less than a year ago is now married to another girl... It just blows my mind."
"498615974153961472","""All my besties are now married."" via @happier http://t.co/9ooGIBenzC"
"498612366205280256","""@Michael5SOS *gets seen with someone of the opposite gender* *is now married to them with 3 kids and a dog named scrappy with only 3 legs*"""
"498606570021076992","My beautiful cousin is now married!! #PalosVerdes #Catalinaview http://t.co/RuyDhNtNVE"
"498604258468450304","She's now married and you not gonna play with him  “@sleepybonedavis: N a lame ass nigga stole my chick 😂😂now she engaged n pregnant”"
"498591814631579649","@bannerite ME TOO! Single working mom. Now married stay at home mom. My grandmother was a married working mom til forced to retire 4 med rea"
"498587489012301824","You are now married, you may now hit the blunt #weedwedding 👰 💍💨@cronebrittany"
"498584011019915266","@rileygrace30 just accept the fact that your husband is now married to the gang"
"498582204704772096","“@11sniall: me and lean are now married !!!”"
"498582061473861632","me and ines are now married !!!"
"498580513733771265","Both my sisters are now married ! Me on the other hand 👫🙅 http://t.co/bCqA9dPTMa"
"498579614051344384","@blackjeanedluke @Luke5SOS she's hot. According to Alec, I'm mama June. I'm now married to Luke. YES IM MARRIED TO LUKE. LIFE=COMPLETE."
"498579018221109248","@blackjeanedluke @Luke5SOS so Luke is now married to honey boo boos mum. News to me. Oh."
"498568971239452673","RT @AvengingXmen: Well everyone is getting married on twitter, and now, so am I! I am now married to @groovy_profx ! http://t.co/SZLNsePkYO"
"498568158928969730","Well everyone is getting married on twitter, and now, so am I! I am now married to @groovy_profx ! http://t.co/SZLNsePkYO"
"498568034098085888","@iJDBsbelieber @DatCandianGotMe aw so we are now married and got babies?"
"498631416733634561","#courtneyandryan #wedding #justmarried @ MKJ Farm http://t.co/JbOMUnFcYe"
"498623814646124544","Enjoying married life. #justmarried 

@madelineeis1"
"498613209499463680","#Nevertooold for a #bouncycastle, right jessyjewls? #justmarried http://t.co/7jPOIssI7T"
"498612524766359552","Get your #wellies out, this #wedding's on a #farm #justmarried nikswain jessyjewls http://t.co/8EEiLmwMIW"
"498612296097464320","RT @TorriWebster: This couple just walked out of Central Park. This is so precious. What a dream. #JustMarried 🙈😍 http://t.co/ipfFxVIAFz"
"498609374567604224","Yay Baseball! ⚾️⚾️ #HoneyMooners #JustMarried #Angles-RedSox #SoxWon #ILoveKarson http://t.co/PCEYQKCpSY"
"498606420582232064","Such a great weekend celebrating Stephen and Alex! #justmarried #thenewsullivans2014 @ Academy of Our… http://t.co/K6tmc74M1u"
"498603161834119168","#JustMarried http://t.co/1k6K2iBkoV"
"498602401650446336","Just Married, Cambridge, MA #photography #streetphotography #cambridgema #marriage #justmarried http://t.co/dKVG519d5Y"
"498594608189022208","#justmarried http://t.co/O5xLNZVSbC"
"498594151592886272","Congrats! #justmarried #wedding #thisisagoodsign http://t.co/0W94RGvw4J"
"498593732225413120","#Hubby #JustMarried #NewYork #LoveThisMan #LoveOfMyLife mrpapicervantes #HoneyMoon @ Time Square… http://t.co/KUpNYCkMIL"
"498586349856120832","RT @GretchenSweden: Omg! My friend @speedo_pop is in the @nytimes Tommi Salmela, Gregory Peterson http://t.co/YVaCDR9P9t #justmarried #cong…"
"498585730222804993","Omg! My friend @speedo_pop is in the @nytimes Tommi Salmela, Gregory Peterson http://t.co/YVaCDR9P9t #justmarried #congratulations"
"498580127350267904","Riding out in style jelloello11 #justmarried #rollsroyce http://t.co/QVawU4bCLP"
"498580118898765826","Honeymoon selfie! #selfie #justmarried #honeymoon #atlanticcity http://t.co/SeCZZn5VEj"
"498576944037130242","This couple just walked out of Central Park. This is so precious. What a dream. #JustMarried 🙈😍 http://t.co/ipfFxVIAFz"
"498575861076209665","@RosehillLodges Just booked a week in September for our ""mini-moon"" cannot wait!! Save a lil bit of sun for us... #justmarried"
"498575719849820161","#justmarried http://t.co/yBs4MF8QAf"
"498573465419792384","First dance!! #wedding #justmarried #firstdance #beautiful #cute #bridemaid http://t.co/UMa7W9lg5u"
